Dec  6 10:15:20 sam-ubuntu-VirtualBox seqgen2: START High Rate Sequencer @ sec=0, msec=287
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 637 @ sec=11, msec=205
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 638 @ sec=11, msec=223
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 319 @ sec=11, msec=223
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 639 @ sec=11, msec=240
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 640 @ sec=11, msec=258
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 320 @ sec=11, msec=258
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 641 @ sec=11, msec=274
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 642 @ sec=11, msec=291
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 321 @ sec=11, msec=291
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 107 @ sec=11, msec=291
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 107 @ sec=11, msec=291
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 107 @ sec=11, msec=291
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 643 @ sec=11, msec=308
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 644 @ sec=11, msec=325
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 322 @ sec=11, msec=325
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 645 @ sec=11, msec=342
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 646 @ sec=11, msec=359
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 323 @ sec=11, msec=359
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 647 @ sec=11, msec=377
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 648 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 324 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 108 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 108 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 54 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 108 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 54 @ sec=11, msec=394
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 649 @ sec=11, msec=411
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 650 @ sec=11, msec=428
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 325 @ sec=11, msec=429
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 651 @ sec=11, msec=445
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 652 @ sec=11, msec=462
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 326 @ sec=11, msec=462
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 653 @ sec=11, msec=480
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 654 @ sec=11, msec=497
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 327 @ sec=11, msec=497
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 109 @ sec=11, msec=497
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 109 @ sec=11, msec=497
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 109 @ sec=11, msec=498
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 655 @ sec=11, msec=514
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 656 @ sec=11, msec=531
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 328 @ sec=11, msec=531
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 657 @ sec=11, msec=548
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 658 @ sec=11, msec=565
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 329 @ sec=11, msec=565
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 659 @ sec=11, msec=582
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 660 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 330 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 110 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 110 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 55 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 110 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 55 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 11 @ sec=11, msec=599
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 661 @ sec=11, msec=616
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 662 @ sec=11, msec=633
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 331 @ sec=11, msec=633
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 663 @ sec=11, msec=649
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 664 @ sec=11, msec=667
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 332 @ sec=11, msec=667
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 665 @ sec=11, msec=684
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 666 @ sec=11, msec=702
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 333 @ sec=11, msec=702
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 111 @ sec=11, msec=702
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 111 @ sec=11, msec=702
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 111 @ sec=11, msec=702
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 667 @ sec=11, msec=719
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 668 @ sec=11, msec=736
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 334 @ sec=11, msec=736
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 669 @ sec=11, msec=753
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 670 @ sec=11, msec=770
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 335 @ sec=11, msec=770
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 671 @ sec=11, msec=788
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 672 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 336 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 112 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 112 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 56 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 112 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 56 @ sec=11, msec=805
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 673 @ sec=11, msec=822
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 674 @ sec=11, msec=840
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 337 @ sec=11, msec=840
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 675 @ sec=11, msec=857
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 676 @ sec=11, msec=874
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 338 @ sec=11, msec=874
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 677 @ sec=11, msec=891
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 678 @ sec=11, msec=909
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 339 @ sec=11, msec=909
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 113 @ sec=11, msec=909
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 113 @ sec=11, msec=909
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 113 @ sec=11, msec=909
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 679 @ sec=11, msec=926
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 680 @ sec=11, msec=943
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 340 @ sec=11, msec=943
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 681 @ sec=11, msec=960
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 682 @ sec=11, msec=977
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 341 @ sec=11, msec=977
Dec  6 10:15:31 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 683 @ sec=11, msec=995
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 684 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 342 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 114 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 114 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 57 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 114 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 57 @ sec=12, msec=12
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 685 @ sec=12, msec=29
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 686 @ sec=12, msec=47
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 343 @ sec=12, msec=47
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 687 @ sec=12, msec=64
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 688 @ sec=12, msec=82
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 344 @ sec=12, msec=82
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 689 @ sec=12, msec=99
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 690 @ sec=12, msec=116
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 345 @ sec=12, msec=116
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 115 @ sec=12, msec=116
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 115 @ sec=12, msec=116
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 115 @ sec=12, msec=116
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 691 @ sec=12, msec=133
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 692 @ sec=12, msec=151
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 346 @ sec=12, msec=151
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 693 @ sec=12, msec=167
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 694 @ sec=12, msec=184
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 347 @ sec=12, msec=184
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 695 @ sec=12, msec=201
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 696 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 348 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 116 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 116 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 58 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 116 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 58 @ sec=12, msec=218
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 697 @ sec=12, msec=235
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 698 @ sec=12, msec=252
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 349 @ sec=12, msec=253
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 699 @ sec=12, msec=269
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 700 @ sec=12, msec=286
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 350 @ sec=12, msec=286
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 701 @ sec=12, msec=303
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 702 @ sec=12, msec=320
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 351 @ sec=12, msec=320
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 117 @ sec=12, msec=320
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 117 @ sec=12, msec=320
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 117 @ sec=12, msec=320
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 703 @ sec=12, msec=337
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 704 @ sec=12, msec=355
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 352 @ sec=12, msec=355
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 705 @ sec=12, msec=372
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 706 @ sec=12, msec=390
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 353 @ sec=12, msec=390
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 707 @ sec=12, msec=407
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 708 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 354 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 118 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 118 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 59 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 118 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 59 @ sec=12, msec=424
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 709 @ sec=12, msec=441
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 710 @ sec=12, msec=458
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 355 @ sec=12, msec=458
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 711 @ sec=12, msec=475
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 712 @ sec=12, msec=492
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 356 @ sec=12, msec=492
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 713 @ sec=12, msec=509
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 714 @ sec=12, msec=527
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 357 @ sec=12, msec=527
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 119 @ sec=12, msec=527
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 119 @ sec=12, msec=527
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 119 @ sec=12, msec=527
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 715 @ sec=12, msec=544
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 716 @ sec=12, msec=561
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 358 @ sec=12, msec=561
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 717 @ sec=12, msec=577
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 718 @ sec=12, msec=594
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 359 @ sec=12, msec=594
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 719 @ sec=12, msec=611
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 720 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 360 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 120 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 120 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 60 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 120 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 60 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 12 @ sec=12, msec=628
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 721 @ sec=12, msec=645
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 722 @ sec=12, msec=663
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 361 @ sec=12, msec=663
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 723 @ sec=12, msec=680
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 724 @ sec=12, msec=697
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 362 @ sec=12, msec=697
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 725 @ sec=12, msec=715
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 726 @ sec=12, msec=732
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 363 @ sec=12, msec=732
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 121 @ sec=12, msec=732
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 121 @ sec=12, msec=732
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 121 @ sec=12, msec=732
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 727 @ sec=12, msec=748
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 728 @ sec=12, msec=766
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 364 @ sec=12, msec=766
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 729 @ sec=12, msec=782
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 730 @ sec=12, msec=800
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 365 @ sec=12, msec=800
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 731 @ sec=12, msec=817
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 732 @ sec=12, msec=834
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 366 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 122 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 122 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 61 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 122 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 61 @ sec=12, msec=835
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 733 @ sec=12, msec=852
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 734 @ sec=12, msec=869
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 367 @ sec=12, msec=869
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 735 @ sec=12, msec=886
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 736 @ sec=12, msec=903
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 368 @ sec=12, msec=903
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 737 @ sec=12, msec=920
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 738 @ sec=12, msec=937
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 369 @ sec=12, msec=937
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 123 @ sec=12, msec=937
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 123 @ sec=12, msec=937
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 123 @ sec=12, msec=937
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 739 @ sec=12, msec=954
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 740 @ sec=12, msec=971
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 370 @ sec=12, msec=971
Dec  6 10:15:32 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 741 @ sec=12, msec=988
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 742 @ sec=13, msec=5
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 371 @ sec=13, msec=5
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 743 @ sec=13, msec=22
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 744 @ sec=13, msec=38
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 372 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 124 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 124 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 62 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 124 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 62 @ sec=13, msec=39
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 745 @ sec=13, msec=55
Dec  6 10:15:33 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 746 @ sec=13, msec=72
